ticker,date,trail_252_ret,bucket,fwd_21,fwd_63,fwd_126,fwd_252,max_fwd_drawdown_252,next_earnings_date,next_earn_day_ret,next_earn_ret_m1p1
APP,2024-12-16,7.890152588882005,>=+100%,-0.004709835903688453,-0.10821026324384053,-0.05599482418455137,1.018752216441643,-0.5699723736744688,2025-02-27,-0.03175229536442603,-0.015891268174093698
BTU,2021-11-18,7.860869154369677,>=+100%,-0.014720257289465466,0.6467124553261188,1.1000984539992449,1.6741906407160854,-0.43331282211417443,2022-02-18,-0.037292217414138906,-0.03614493528534879
MARA,2021-08-04,7.67673710267111,>=+100%,0.46935939317090813,1.2054318129156596,-0.1984679314717247,-0.532729791185831,-0.9298199446761082,,,
IREN,2026-04-15,7.671402966689326,>=+100%,0.19623109158008334,,,,-0.24056598999271694,2026-05-08,0.07651719271019042,-0.029903201299399274
BTU,2022-03-24,7.6177448238621075,>=+100%,-0.039999914715029394,-0.1449503361135971,-0.2118809544999154,-0.0154453450870764,-0.43331282211417443,2022-05-05,-0.019850118351688817,-0.010586653560260895
SM,2021-09-01,7.256512431183577,>=+100%,0.47798398136810305,0.4423945781037142,1.0197770231906969,1.2373817126870916,-0.44150108876575045,2021-10-29,0.06949229679312618,0.14178864154363624
TSLA,2020-12-16,7.216179458355581,>=+100%,0.3561186355985886,0.05154389487451971,0.000867132028256945,0.4883825477495951,-0.36246588893826037,2021-02-08,0.0131302972383458,-0.00325031927382613
SMCI,2024-02-20,7.21412195870853,>=+100%,0.13827340892107376,0.14775820370328385,-0.2243102623522717,-0.28806332134631973,-0.8484096025557223,2024-05-06,0.060879100848474144,0.046748490716205016
CC,2017-01-27,7.183947739478889,>=+100%,0.3268537133748728,0.588203359072955,0.8969727058871806,1.116507357486236,-0.22675161942080024,2017-02-17,0.036363558384087113,0.11598759888228605
ENPH,2018-05-29,7.124999544686759,>=+100%,0.16410257329863476,-0.18119657436919534,-0.0940170466433965,1.6957266179227686,-0.4799465113656495,2018-08-06,0.07462688160516184,0.09514920510091196
MSTR,2024-11-21,7.057763911528488,>=+100%,-0.16373839104119192,-0.3373187932374927,-0.08314035159279742,-0.5665777210771089,-0.6260144718521023,2025-02-18,-0.011133182255980256,-0.056435605183352555
ACAD,2013-04-17,7.0,>=+100%,0.05600653824265067,0.6095779557557033,0.8774350433209666,0.5649351594339138,-0.40797343956863763,2013-05-07,-0.01231531760642468,-0.04351401259163257
MSTR,2025-01-23,6.93551515611749,>=+100%,-0.24217406339529657,-0.06105274195273902,0.08782702605084935,-0.5696290632169938,-0.6667032266231098,2025-02-18,-0.011133182255980256,-0.056435605183352555
CVNA,2024-04-16,6.8751393682160264,>=+100%,0.7139014904671046,0.8934031362437951,1.7182898232934947,1.9927803453451203,-0.4302386909731669,2024-05-01,0.050289414628895024,0.40496862949682977
ONDS,2025-10-29,6.86713304639277,>=+100%,0.17037038449887887,0.5348147639521845,0.528888843677662,,-0.41827269911609843,2025-11-13,0.19056255359009033,0.30308521417170353
CVNA,2023-12-12,6.821782346496793,>=+100%,0.08303793070542143,0.9412658553634612,1.7022783943094373,5.272658260289226,-0.3143812890375537,2024-02-22,0.06093119732168106,0.4014169592442267
CELH,2021-06-09,6.663857799001807,>=+100%,-0.017599322889937596,0.20445484040779238,-0.0570603538542066,-0.052523077593631506,-0.6253354361996932,2021-08-12,-0.05770463815174309,-0.06657244888931935
CELH,2020-12-02,6.65301594688549,>=+100%,0.3950998437354598,0.46071532016908323,1.2002251917453326,0.8451140038246341,-0.417877339714153,2021-03-11,-0.2176713133839463,-0.2536746545674923
MSTR,2024-03-14,6.307490908571033,>=+100%,-0.2033395987625899,-0.11507885231992565,-0.15633477484311253,0.6888213409935606,-0.49502983970397374,2024-05-01,-0.03451541205343067,0.060458419860051515
LNTH,2017-05-09,6.264151155587925,>=+100%,0.09090906839021629,0.22727273290244598,0.4902598267161338,-0.09090906839021629,-0.4238682946685758,2017-08-01,0.010840045925231578,-0.15989163365592507
